file_path	top_archive_dir	sub_bucket	classification	reason	recommended_next_action
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/100.package/040.runtime/100.package/0401000000_PERSONA_PACKAGE_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	100.package	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/100.package/0401000000_PERSONA_PACKAGE_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	100.package	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/110.distribution/040.runtime/110.distribution/0401100000_PERSONA_DISTRIBUTION_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	110.distribution	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/110.distribution/0401100000_PERSONA_DISTRIBUTION_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	110.distribution	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/120.external_rights/040.runtime/120.external_rights/0401200000_PERSONA_EXTERNAL_RIGHTS_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	120.external_rights	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/120.external_rights/0401200000_PERSONA_EXTERNAL_RIGHTS_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	120.external_rights	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/130.access_license_transfer/040.runtime/130.access_license_transfer/0401300000_PERSONA_ACCESS_LICENSE_TRANSFER_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	130.access_license_transfer	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/130.access_license_transfer/0401300000_PERSONA_ACCESS_LICENSE_TRANSFER_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	130.access_license_transfer	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/140.integration/040140000_PERSONA_INTEGRATION_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	140.integration	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/140.visual/0401400000_PERSONA_VISUAL_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	140.visual	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/150.security/040150000_PERSONA_SECURITY_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	150.security	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/160.governance/040160000_PERSONA_GOVERNANCE_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	160.governance	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/170.operations_support/040170000_PERSONA_OPERATIONS_SUPPORT_RUNTIME_INDEX.md	060.stub_materialization_backup_20260417_112556	170.operations_support	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/040.runtime/999_RUNTIME_INDEX.txt	060.stub_materialization_backup_20260417_112556	040.runtime	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/000_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	050.flow	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/010.core/0500100000_PERSONA_CORE_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	010.core	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/020.identity/0500200000_PERSONA_IDENTITY_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	020.identity	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/030.state/0500300000_PERSONA_STATE_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	030.state	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/040.memory/0500400000_PERSONA_MEMORY_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	040.memory	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/050.growth/050.flow/050.growth/0500500000_PERSONA_GROWTH_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	050.growth	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/050.growth/0500500000_PERSONA_GROWTH_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	050.growth	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/0500000_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	050.flow	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/0500000_PERSONA_OS_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	050.flow	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/050_PERSONA-OS_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	050.flow	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/060.builder/050.flow/060.builder/0500600000_PERSONA_BUILDER_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	060.builder	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/060.builder/0500600000_PERSONA_BUILDER_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	060.builder	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/070.visual/050.flow/070.visual/0500700000_PERSONA_VISUAL_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	070.visual	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/070.visual/0500700000_PERSONA_VISUAL_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	070.visual	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/080.runtime_hosting/050.flow/080.runtime_hosting/0500800000_PERSONA_RUNTIME_HOSTING_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	080.runtime_hosting	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/080.runtime_hosting/0500800000_PERSONA_RUNTIME_HOSTING_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	080.runtime_hosting	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/090.snapshot/050.flow/090.snapshot/0500900000_PERSONA_SNAPSHOT_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	090.snapshot	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/090.snapshot/0500900000_PERSONA_SNAPSHOT_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	090.snapshot	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/100.package/050.flow/100.package/0501000000_PERSONA_PACKAGE_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	100.package	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/100.package/0501000000_PERSONA_PACKAGE_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	100.package	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/110.distribution/050.flow/110.distribution/0501100000_PERSONA_DISTRIBUTION_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	110.distribution	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/110.distribution/0501100000_PERSONA_DISTRIBUTION_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	110.distribution	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/120.external_reflection/000_EXTERNAL_REFLECTION_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	120.external_reflection	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/120.external_rights/050.flow/120.external_rights/0501200000_PERSONA_EXTERNAL_RIGHTS_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	120.external_rights	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/120.external_rights/0501200000_PERSONA_EXTERNAL_RIGHTS_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	120.external_rights	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/130.access_license_transfer/050.flow/130.access_license_transfer/0501300000_PERSONA_ACCESS_LICENSE_TRANSFER_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	130.access_license_transfer	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/130.access_license_transfer/0501300000_PERSONA_ACCESS_LICENSE_TRANSFER_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	130.access_license_transfer	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/140.integration/050140000_PERSONA_INTEGRATION_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	140.integration	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/150.security/050150000_PERSONA_SECURITY_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	150.security	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/160.governance/050160000_PERSONA_GOVERNANCE_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	160.governance	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/170.operations_support/050170000_PERSONA_OPERATIONS_SUPPORT_FLOW_INDEX.md	060.stub_materialization_backup_20260417_112556	170.operations_support	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/050.flow/999_FLOW_INDEX.txt	060.stub_materialization_backup_20260417_112556	050.flow	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/010.core/060010000_PERSONA_CORE_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	010.core	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/020.identity/060020000_PERSONA_IDENTITY_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	020.identity	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/030.state/060030000_PERSONA_STATE_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	030.state	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/040.memory/060040000_PERSONA_MEMORY_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	040.memory	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/050.growth/060.integration/050.growth/0600500000_PERSONA_GROWTH_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	050.growth	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/050.growth/0600500000_PERSONA_GROWTH_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	050.growth	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/060.builder/060.integration/060.builder/0600600000_PERSONA_BUILDER_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	060.builder	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/060.builder/0600600000_PERSONA_BUILDER_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	060.builder	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/0600000_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	060.integration	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/0600000_PERSONA_OS_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	060.integration	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/060_PERSONA-OS_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	060.integration	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/070.visual/060.integration/070.visual/0600700000_PERSONA_VISUAL_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	070.visual	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/070.visual/0600700000_PERSONA_VISUAL_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	070.visual	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/080.runtime_hosting/060.integration/080.runtime_hosting/0600800000_PERSONA_RUNTIME_HOSTING_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	080.runtime_hosting	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/080.runtime_hosting/0600800000_PERSONA_RUNTIME_HOSTING_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	080.runtime_hosting	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/090.snapshot/060.integration/090.snapshot/0600900000_PERSONA_SNAPSHOT_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	090.snapshot	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/090.snapshot/0600900000_PERSONA_SNAPSHOT_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	090.snapshot	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/100.package/060.integration/100.package/0601000000_PERSONA_PACKAGE_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	100.package	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/100.package/0601000000_PERSONA_PACKAGE_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	100.package	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/110.distribution/060.integration/110.distribution/0601100000_PERSONA_DISTRIBUTION_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	110.distribution	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/110.distribution/0601100000_PERSONA_DISTRIBUTION_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	110.distribution	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/120.external_rights/060.integration/120.external_rights/0601200000_PERSONA_EXTERNAL_RIGHTS_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	120.external_rights	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/120.external_rights/0601200000_PERSONA_EXTERNAL_RIGHTS_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	120.external_rights	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/130.access_license_transfer/060.integration/130.access_license_transfer/0601300000_PERSONA_ACCESS_LICENSE_TRANSFER_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	130.access_license_transfer	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/130.access_license_transfer/0601300000_PERSONA_ACCESS_LICENSE_TRANSFER_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	130.access_license_transfer	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/140.integration/060140000_PERSONA_INTEGRATION_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	140.integration	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/140.visual/0601400000_VISUAL_RUNTIME_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	140.visual	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/150.security/060150000_PERSONA_SECURITY_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	150.security	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/160.governance/060160000_PERSONA_GOVERNANCE_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	160.governance	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/170.operations_support/060170000_PERSONA_OPERATIONS_SUPPORT_INTEGRATION_INDEX.md	060.stub_materialization_backup_20260417_112556	170.operations_support	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/060.integration/999_INTEGRATION_INDEX.txt	060.stub_materialization_backup_20260417_112556	060.integration	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/010.core/070010000_PERSONA_CORE_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	010.core	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/020.identity/070020000_PERSONA_IDENTITY_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	020.identity	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/030.state/070030000_PERSONA_STATE_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	030.state	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/040.memory/070040000_PERSONA_MEMORY_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	040.memory	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/050.growth/070.operations/050.growth/0700500000_PERSONA_GROWTH_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	050.growth	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/050.growth/0700500000_PERSONA_GROWTH_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	050.growth	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/060.builder/070.operations/060.builder/0700600000_PERSONA_BUILDER_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	060.builder	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/060.builder/0700600000_PERSONA_BUILDER_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	060.builder	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/070.visual/070.operations/070.visual/0700700000_PERSONA_VISUAL_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	070.visual	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/070.visual/0700700000_PERSONA_VISUAL_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	070.visual	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/0700000_OPERATIONS_INDEX.md	060.stub_materialization_backup_20260417_112556	070.operations	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/0700000_PERSONA_OS_OPERATIONS_INDEX.md	060.stub_materialization_backup_20260417_112556	070.operations	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/070_PERSONA-OS_OPERATIONS_INDEX.md	060.stub_materialization_backup_20260417_112556	070.operations	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/080.runtime_hosting/070.operations/080.runtime_hosting/0700800000_PERSONA_RUNTIME_HOSTING_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	080.runtime_hosting	review_required	general archive content without active delete rule	keep_for_now_and_review_later
/data/data/com.termux/files/home/01.civilization-system/02.persona-os/999.archive/060.stub_materialization_backup_20260417_112556/070.operations/080.runtime_hosting/0700800000_PERSONA_RUNTIME_HOSTING_OPERATION_INDEX.md	060.stub_materialization_backup_20260417_112556	080.runtime_hosting	review_required	general archive content without active delete rule	keep_for_now_and_review_later
